date,draw_time,d1,d2,d3,combo
2016-11-05,9PM,2,4,5,245
2016-11-06,11AM,5,9,3,593
2016-11-06,4PM,5,5,4,554
2016-11-06,9PM,1,3,3,133
2016-11-07,11AM,3,6,6,366
2016-11-07,4PM,9,1,1,911
2016-11-07,9PM,3,1,8,318
2016-11-08,11AM,6,2,3,623
2016-11-08,4PM,4,7,2,472
2016-11-08,9PM,9,0,6,906
2016-11-09,11AM,5,9,5,595
2016-11-09,4PM,1,6,1,161
2016-11-09,9PM,4,6,1,461
2016-11-10,11AM,9,1,3,913
2016-11-10,4PM,6,0,7,607
2016-11-10,9PM,2,5,0,250
2016-11-11,11AM,6,4,1,641
2016-11-11,4PM,1,6,0,160
2016-11-11,9PM,7,4,5,745
2016-11-12,11AM,5,4,5,545
2016-11-12,4PM,9,7,2,972
2016-11-12,9PM,9,2,3,923
2016-11-13,11AM,6,0,6,606
2016-11-13,4PM,8,7,4,874
2016-11-13,9PM,7,3,5,735
2016-11-14,11AM,9,9,0,990
2016-11-14,4PM,3,3,3,333
2016-11-14,9PM,0,4,5,045
2016-11-15,11AM,1,0,7,107
2016-11-15,4PM,5,3,4,534
2016-11-15,9PM,1,1,2,112
2016-11-16,11AM,1,7,2,172
2016-11-16,4PM,8,5,8,858
2016-11-16,9PM,4,4,6,446
2016-11-17,11AM,5,2,9,529
2016-11-17,4PM,4,4,9,449
2016-11-17,9PM,3,3,6,336
2016-11-18,11AM,0,7,7,077
2016-11-18,4PM,2,3,1,231
2016-11-18,9PM,3,1,7,317
2016-11-19,11AM,7,3,6,736
2016-11-19,4PM,4,2,4,424
2016-11-19,9PM,3,9,6,396
2016-11-20,11AM,3,1,2,312
2016-11-20,4PM,8,0,4,804
2016-11-20,9PM,2,0,8,208
2016-11-21,11AM,5,3,2,532
2016-11-21,4PM,2,9,9,299
2016-11-21,9PM,4,7,0,470
2016-11-22,11AM,5,0,9,509
2016-11-22,4PM,1,2,8,128
2016-11-22,9PM,2,8,0,280
2016-11-23,11AM,2,7,1,271
2016-11-23,4PM,9,1,8,918
2016-11-23,9PM,8,4,5,845
2016-11-24,11AM,3,5,1,351
2016-11-24,4PM,0,0,3,003
2016-11-24,9PM,4,7,8,478
2016-11-25,11AM,9,2,2,922
2016-11-25,4PM,9,0,7,907
2016-11-25,9PM,7,5,2,752
2016-11-26,11AM,0,3,9,039
2016-11-26,4PM,8,7,1,871
2016-11-26,9PM,4,2,3,423
2016-11-27,11AM,8,9,6,896
2016-11-27,4PM,0,6,0,060
2016-11-27,9PM,4,9,8,498
2016-11-28,11AM,4,4,2,442
2016-11-28,4PM,0,5,8,058
2016-11-28,9PM,0,8,1,081
2016-11-29,11AM,4,4,6,446
2016-11-29,4PM,7,8,6,786
2016-11-29,9PM,8,4,1,841
2016-11-30,11AM,4,9,1,491
2016-11-30,4PM,5,2,7,527
2016-11-30,9PM,0,1,4,014
2016-12-01,11AM,3,7,7,377
2016-12-01,4PM,3,7,5,375
2016-12-01,9PM,3,2,4,324
2016-12-02,11AM,2,7,3,273
2016-12-02,4PM,5,7,4,574
2016-12-02,9PM,1,7,5,175
2016-12-03,11AM,7,4,6,746
2016-12-03,4PM,1,2,3,123
2016-12-03,9PM,0,0,9,009
2016-12-04,11AM,2,2,0,220
2016-12-04,4PM,1,7,2,172
2016-12-04,9PM,2,6,0,260
2016-12-05,11AM,0,9,5,095
2016-12-05,4PM,0,3,0,030
2016-12-05,9PM,1,2,0,120
2016-12-06,11AM,5,5,7,557
2016-12-06,4PM,7,0,4,704
2016-12-06,9PM,9,6,8,968
2016-12-07,11AM,0,2,3,023
2016-12-07,4PM,2,2,2,222
2016-12-07,9PM,2,1,1,211
2016-12-08,11AM,7,8,5,785
2016-12-08,4PM,0,7,2,072
2016-12-08,9PM,6,3,4,634
2016-12-09,11AM,3,5,1,351
2016-12-09,4PM,1,7,1,171
2016-12-09,9PM,7,6,9,769
2016-12-10,11AM,7,4,6,746
2016-12-10,4PM,6,1,3,613
2016-12-10,9PM,7,2,4,724
2016-12-11,11AM,4,4,9,449
2016-12-11,4PM,6,8,3,683
2016-12-11,9PM,3,2,1,321
2016-12-12,11AM,6,1,9,619
2016-12-12,4PM,0,1,5,015
2016-12-12,9PM,4,5,1,451
2016-12-13,11AM,7,5,1,751
2016-12-13,4PM,5,3,7,537
2016-12-13,9PM,9,9,7,997
2016-12-14,11AM,1,9,6,196
2016-12-14,4PM,0,4,7,047
2016-12-14,9PM,4,2,3,423
2016-12-15,11AM,4,5,1,451
2016-12-15,4PM,2,4,2,242
2016-12-15,9PM,0,0,7,007
2016-12-16,11AM,6,3,5,635
2016-12-16,4PM,5,5,0,550
2016-12-16,9PM,4,4,8,448
2016-12-17,11AM,3,1,4,314
2016-12-17,4PM,0,0,9,009
2016-12-17,9PM,4,2,3,423
2016-12-18,11AM,1,7,1,171
2016-12-18,4PM,5,0,9,509
2016-12-18,9PM,2,2,2,222
2016-12-19,11AM,8,9,5,895
2016-12-19,4PM,0,8,8,088
2016-12-19,9PM,4,5,6,456
2016-12-20,11AM,2,1,1,211
2016-12-20,4PM,0,0,6,006
2016-12-20,9PM,5,0,5,505
2016-12-21,11AM,7,3,7,737
2016-12-21,4PM,7,9,1,791
2016-12-21,9PM,6,7,0,670
2016-12-22,11AM,0,3,0,030
2016-12-22,4PM,9,9,6,996
2016-12-22,9PM,3,2,5,325
2016-12-23,11AM,6,1,4,614
2016-12-23,4PM,5,4,7,547
2016-12-23,9PM,7,6,0,760
2016-12-24,11AM,6,1,9,619
2016-12-24,4PM,0,7,7,077
2016-12-24,9PM,7,9,5,795
2016-12-26,11AM,2,6,6,266
2016-12-26,4PM,6,3,1,631
2016-12-26,9PM,7,0,1,701
2016-12-27,11AM,8,6,1,861
2016-12-27,4PM,6,5,4,654
2016-12-27,9PM,0,1,8,018
2016-12-28,11AM,8,2,4,824
2016-12-28,4PM,2,3,6,236
2016-12-28,9PM,2,5,7,257
2016-12-29,11AM,1,5,0,150
2016-12-29,4PM,7,4,7,747
2016-12-29,9PM,1,1,6,116
2016-12-30,11AM,2,2,7,227
2016-12-30,4PM,9,0,5,905
2016-12-30,9PM,1,4,6,146
2016-12-31,11AM,1,7,3,173
2016-12-31,4PM,4,6,2,462
2016-12-31,9PM,0,4,0,040
2017-01-02,11AM,4,5,1,451
2017-01-02,4PM,2,6,6,266
2017-01-02,9PM,8,9,9,899
2017-01-03,11AM,5,1,2,512
2017-01-03,4PM,3,3,5,335
2017-01-03,9PM,9,7,1,971
2017-01-04,11AM,1,0,3,103
2017-01-04,4PM,9,4,7,947
2017-01-04,9PM,2,1,6,216
2017-01-05,11AM,2,0,3,203
2017-01-05,4PM,3,9,0,390
2017-01-05,9PM,3,0,1,301
2017-01-06,11AM,3,5,1,351
2017-01-06,4PM,0,4,5,045
2017-01-06,9PM,0,2,9,029
2017-01-07,11AM,3,8,4,384
2017-01-07,4PM,4,4,7,447
2017-01-07,9PM,9,5,9,959
2017-01-08,11AM,5,3,3,533
2017-01-08,4PM,4,2,7,427
2017-01-08,9PM,8,6,6,866
2017-01-09,11AM,6,7,2,672
2017-01-09,4PM,1,9,4,194
2017-01-09,9PM,6,0,8,608
2017-01-10,11AM,2,5,6,256
2017-01-10,4PM,8,5,3,853
2017-01-10,9PM,5,1,0,510
2017-01-11,11AM,4,6,4,464
2017-01-11,4PM,3,6,4,364
2017-01-11,9PM,7,4,8,748
2017-01-12,11AM,3,8,1,381
2017-01-12,4PM,4,3,7,437
2017-01-12,9PM,1,5,9,159
2017-01-13,11AM,8,9,6,896
2017-01-13,4PM,1,0,3,103
2017-01-13,9PM,8,8,8,888
2017-01-14,11AM,6,0,3,603
2017-01-14,4PM,3,7,3,373
2017-01-14,9PM,1,6,3,163
2017-01-15,11AM,5,2,0,520
2017-01-15,4PM,2,8,3,283
2017-01-15,9PM,2,1,8,218
2017-01-16,11AM,9,4,6,946
2017-01-16,4PM,5,2,9,529
2017-01-16,9PM,1,9,2,192
2017-01-17,11AM,9,2,5,925
2017-01-17,4PM,1,3,8,138
2017-01-17,9PM,9,5,0,950
2017-01-18,11AM,3,1,2,312
2017-01-18,4PM,7,9,7,797
2017-01-18,9PM,2,1,5,215
2017-01-19,11AM,0,2,9,029
2017-01-19,4PM,3,9,9,399
2017-01-19,9PM,8,0,9,809
2017-01-20,11AM,1,7,7,177
2017-01-20,4PM,7,5,5,755
2017-01-20,9PM,8,6,3,863
2017-01-21,11AM,0,3,6,036
2017-01-21,4PM,5,6,6,566
2017-01-21,9PM,4,3,6,436
2017-01-22,11AM,1,8,7,187
2017-01-22,4PM,0,7,7,077
2017-01-22,9PM,3,0,8,308
2017-01-23,11AM,6,7,5,675
2017-01-23,4PM,7,0,6,706
2017-01-23,9PM,5,8,3,583
2017-01-24,11AM,6,0,9,609
2017-01-24,4PM,6,6,9,669
2017-01-24,9PM,8,0,6,806
2017-01-25,11AM,7,2,3,723
2017-01-25,4PM,8,0,5,805
2017-01-25,9PM,5,0,9,509
2017-01-26,11AM,2,0,7,207
2017-01-26,4PM,2,3,1,231
2017-01-26,9PM,4,8,1,481
2017-01-27,11AM,3,2,0,320
2017-01-27,4PM,1,5,9,159
2017-01-27,9PM,3,4,7,347
2017-01-28,11AM,3,6,9,369
2017-01-28,4PM,6,6,3,663
2017-01-28,9PM,0,7,4,074
2017-01-29,11AM,7,5,4,754
2017-01-29,4PM,4,9,3,493
2017-01-29,9PM,1,1,3,113
2017-01-30,11AM,4,6,8,468
2017-01-30,4PM,9,2,7,927
2017-01-30,9PM,7,1,6,716
2017-01-31,11AM,4,6,5,465
2017-01-31,4PM,9,1,2,912
2017-01-31,9PM,2,1,9,219
2017-02-01,11AM,2,5,1,251
2017-02-01,4PM,2,5,9,259
2017-02-01,9PM,2,8,7,287
2017-02-02,11AM,4,7,0,470
2017-02-02,4PM,3,5,1,351
2017-02-02,9PM,7,2,0,720
2017-02-03,11AM,9,0,3,903
2017-02-03,4PM,3,5,1,351
2017-02-03,9PM,3,6,6,366
2017-02-04,11AM,3,4,9,349
2017-02-04,4PM,0,9,9,099
2017-02-04,9PM,5,7,3,573
2017-02-05,11AM,4,9,2,492
2017-02-05,4PM,1,1,0,110
2017-02-05,9PM,7,1,8,718
2017-02-06,11AM,1,6,8,168
2017-02-06,4PM,5,7,6,576
2017-02-06,9PM,6,4,6,646
2017-02-07,11AM,1,0,1,101
2017-02-07,4PM,9,5,2,952
2017-02-07,9PM,6,5,3,653
2017-02-08,11AM,7,9,4,794
2017-02-08,4PM,3,9,9,399
2017-02-08,9PM,4,4,2,442
2017-02-09,11AM,1,8,7,187
2017-02-09,4PM,3,8,7,387
2017-02-09,9PM,3,1,6,316
2017-02-10,11AM,6,3,9,639
2017-02-10,4PM,3,3,6,336
2017-02-10,9PM,6,7,7,677
2017-02-11,11AM,8,8,6,886
2017-02-11,4PM,9,4,9,949
2017-02-11,9PM,5,4,6,546
2017-02-12,11AM,8,8,7,887
2017-02-12,4PM,2,3,9,239
2017-02-12,9PM,0,2,3,023
2017-02-13,11AM,9,1,8,918
2017-02-13,4PM,0,9,4,094
2017-02-13,9PM,2,8,3,283
2017-02-14,11AM,0,7,0,070
2017-02-14,4PM,1,8,5,185
2017-02-14,9PM,5,4,4,544
2017-02-15,11AM,6,7,6,676
2017-02-15,4PM,1,9,3,193
2017-02-15,9PM,0,8,8,088
2017-02-16,11AM,6,3,0,630
2017-02-16,4PM,1,0,6,106
2017-02-16,9PM,5,6,7,567
2017-02-17,11AM,0,0,6,006
2017-02-17,4PM,5,1,2,512
2017-02-17,9PM,2,5,0,250
2017-02-18,11AM,3,1,8,318
2017-02-18,4PM,7,6,5,765
2017-02-18,9PM,0,7,6,076
2017-02-19,11AM,6,2,9,629
2017-02-19,4PM,5,5,0,550
2017-02-19,9PM,8,7,9,879
2017-02-20,11AM,3,2,9,329
2017-02-20,4PM,2,6,2,262
2017-02-20,9PM,0,2,9,029
2017-02-21,11AM,9,1,3,913
2017-02-21,4PM,5,8,6,586
2017-02-21,9PM,8,1,9,819
2017-02-22,11AM,5,7,6,576
2017-02-22,4PM,0,5,9,059
2017-02-22,9PM,7,5,7,757
2017-02-23,11AM,3,0,3,303
2017-02-23,4PM,8,0,5,805
2017-02-23,9PM,8,6,0,860
2017-02-24,11AM,4,8,6,486
2017-02-24,4PM,4,6,6,466
2017-02-24,9PM,6,8,6,686
2017-02-25,11AM,1,2,6,126
2017-02-25,4PM,6,7,1,671
2017-02-25,9PM,8,5,0,850
2017-02-26,11AM,0,0,6,006
2017-02-26,4PM,5,2,5,525
2017-02-26,9PM,2,4,2,242
2017-02-27,11AM,4,8,6,486
2017-02-27,4PM,2,8,1,281
2017-02-27,9PM,4,0,8,408
2017-02-28,11AM,6,7,6,676
2017-02-28,4PM,9,4,7,947
2017-02-28,9PM,7,4,6,746
2017-03-01,11AM,6,5,6,656
2017-03-01,4PM,8,3,7,837
2017-03-01,9PM,2,9,5,295
2017-03-02,11AM,0,1,3,013
2017-03-02,4PM,4,5,2,452
2017-03-02,9PM,8,7,2,872
2017-03-03,11AM,8,9,7,897
2017-03-03,4PM,2,2,3,223
2017-03-03,9PM,4,4,5,445
2017-03-04,11AM,6,8,5,685
2017-03-04,4PM,2,2,5,225
2017-03-04,9PM,0,9,9,099
2017-03-05,11AM,8,2,8,828
2017-03-05,4PM,6,3,0,630
2017-03-05,9PM,8,6,2,862
2017-03-06,11AM,4,5,2,452
2017-03-06,4PM,8,2,6,826
2017-03-06,9PM,6,9,8,698
2017-03-07,11AM,3,0,8,308
2017-03-07,4PM,9,9,9,999
2017-03-07,9PM,4,9,4,494
2017-03-08,11AM,3,5,4,354
2017-03-08,4PM,6,1,1,611
2017-03-08,9PM,1,5,3,153
2017-03-09,11AM,0,0,8,008
2017-03-09,4PM,4,6,2,462
2017-03-09,9PM,0,5,2,052
2017-03-10,11AM,1,2,1,121
2017-03-10,4PM,3,0,6,306
2017-03-10,9PM,5,2,5,525
2017-03-11,11AM,4,7,1,471
2017-03-11,4PM,3,9,8,398
2017-03-11,9PM,5,7,7,577
2017-03-12,11AM,4,1,8,418
2017-03-12,4PM,1,2,5,125
2017-03-12,9PM,8,8,1,881
2017-03-13,11AM,2,6,9,269
2017-03-13,4PM,4,3,8,438
2017-03-13,9PM,0,5,6,056
2017-03-14,11AM,5,9,8,598
2017-03-14,4PM,3,7,4,374
2017-03-14,9PM,4,7,6,476
2017-03-15,11AM,0,7,2,072
2017-03-15,4PM,8,7,9,879
2017-03-15,9PM,1,5,2,152
2017-03-16,11AM,4,8,1,481
2017-03-16,4PM,5,5,6,556
2017-03-16,9PM,4,6,8,468
2017-03-17,11AM,7,8,5,785
2017-03-17,4PM,7,2,1,721
2017-03-17,9PM,7,2,7,727
2017-03-18,11AM,9,6,5,965
2017-03-18,4PM,5,2,4,524
2017-03-18,9PM,1,2,6,126
2017-03-19,11AM,7,3,3,733
2017-03-19,4PM,6,8,1,681
2017-03-19,9PM,4,7,5,475
2017-03-20,11AM,2,7,8,278
2017-03-20,4PM,1,7,5,175
2017-03-20,9PM,1,4,7,147
2017-03-21,11AM,9,1,1,911
2017-03-21,4PM,9,2,8,928
2017-03-21,9PM,4,2,9,429
2017-03-22,11AM,4,4,8,448
2017-03-22,4PM,0,2,1,021
2017-03-22,9PM,5,0,7,507
2017-03-23,11AM,9,1,3,913
2017-03-23,4PM,3,7,2,372
2017-03-23,9PM,7,0,5,705
2017-03-24,11AM,1,2,6,126
2017-03-24,4PM,7,8,9,789
2017-03-24,9PM,2,5,8,258
2017-03-25,11AM,6,3,2,632
2017-03-25,4PM,4,0,3,403
2017-03-25,9PM,2,7,9,279
2017-03-26,11AM,9,1,1,911
2017-03-26,4PM,1,0,9,109
2017-03-26,9PM,7,6,2,762
2017-03-27,11AM,9,3,2,932
2017-03-27,4PM,2,7,6,276
2017-03-27,9PM,8,8,5,885
2017-03-28,11AM,9,7,6,976
2017-03-28,4PM,8,6,1,861
2017-03-28,9PM,3,2,1,321
2017-03-29,11AM,3,6,4,364
2017-03-29,4PM,4,2,7,427
2017-03-29,9PM,1,0,8,108
2017-03-30,11AM,8,9,4,894
2017-03-30,4PM,0,0,8,008
2017-03-30,9PM,3,6,5,365
2017-03-31,11AM,2,2,0,220
2017-03-31,4PM,2,4,7,247
2017-03-31,9PM,9,4,5,945
2017-04-01,11AM,3,5,8,358
2017-04-01,4PM,2,8,2,282
2017-04-01,9PM,6,8,2,682
2017-04-02,11AM,0,0,3,003
2017-04-02,4PM,3,6,6,366
2017-04-02,9PM,5,0,6,506
2017-04-03,11AM,1,1,1,111
2017-04-03,4PM,1,4,9,149
2017-04-03,9PM,0,4,4,044
2017-04-04,11AM,8,6,3,863
2017-04-04,4PM,9,9,5,995
2017-04-04,9PM,4,7,9,479
2017-04-05,11AM,2,3,7,237
2017-04-05,4PM,9,0,7,907
2017-04-05,9PM,6,5,8,658
2017-04-06,11AM,6,2,1,621
2017-04-06,4PM,4,2,1,421
2017-04-06,9PM,5,4,5,545
2017-04-07,11AM,0,5,9,059
2017-04-07,4PM,6,2,2,622
2017-04-07,9PM,1,5,0,150
2017-04-08,11AM,0,4,8,048
2017-04-08,4PM,5,4,4,544
2017-04-08,9PM,4,0,7,407
2017-04-09,11AM,8,1,4,814
2017-04-09,4PM,0,2,9,029
2017-04-09,9PM,4,1,6,416
2017-04-10,11AM,0,4,9,049
2017-04-10,4PM,2,2,3,223
2017-04-10,9PM,5,2,5,525
2017-04-11,11AM,8,7,3,873
2017-04-11,4PM,9,4,0,940
2017-04-11,9PM,2,7,2,272
2017-04-12,11AM,5,0,9,509
2017-04-12,4PM,5,3,7,537
2017-04-12,9PM,1,6,9,169
2017-04-17,11AM,8,3,8,838
2017-04-17,4PM,6,9,1,691
2017-04-17,9PM,4,2,1,421
2017-04-18,11AM,6,6,7,667
2017-04-18,4PM,8,3,0,830
2017-04-18,9PM,2,7,7,277
2017-04-19,11AM,1,4,3,143
2017-04-19,4PM,4,7,5,475
2017-04-19,9PM,0,5,5,055
2017-04-20,11AM,5,0,3,503
2017-04-20,4PM,3,3,4,334
2017-04-20,9PM,0,2,1,021
2017-04-21,11AM,0,4,3,043
2017-04-21,4PM,0,7,6,076
2017-04-21,9PM,2,8,2,282
2017-04-22,11AM,5,1,5,515
2017-04-22,4PM,7,1,3,713
2017-04-22,9PM,6,0,1,601
2017-04-23,11AM,6,4,2,642
2017-04-23,4PM,6,4,0,640
2017-04-23,9PM,4,0,4,404
2017-04-24,11AM,8,7,1,871
2017-04-24,4PM,8,0,8,808
2017-04-24,9PM,2,2,9,229
2017-04-25,11AM,9,4,2,942
2017-04-25,4PM,2,2,7,227
2017-04-25,9PM,6,2,0,620
2017-04-26,11AM,0,4,7,047
2017-04-26,4PM,6,7,8,678
2017-04-26,9PM,7,4,4,744
2017-04-27,11AM,0,2,8,028
2017-04-27,4PM,0,3,1,031
2017-04-27,9PM,8,9,0,890
2017-04-28,11AM,1,9,7,197
2017-04-28,4PM,7,0,4,704
2017-04-28,9PM,0,0,3,003
2017-04-29,11AM,7,2,5,725
2017-04-29,4PM,9,2,2,922
2017-04-29,9PM,1,7,0,170
2017-04-30,11AM,5,8,0,580
2017-04-30,4PM,5,8,8,588
2017-04-30,9PM,2,8,5,285
2017-05-01,11AM,6,3,2,632
2017-05-01,4PM,0,8,7,087
2017-05-01,9PM,4,8,8,488
2017-05-02,11AM,5,0,2,502
2017-05-02,4PM,4,2,5,425
2017-05-02,9PM,1,1,3,113
2017-05-03,11AM,1,9,2,192
2017-05-03,4PM,1,1,2,112
2017-05-03,9PM,0,3,7,037
2017-05-04,11AM,9,0,0,900
2017-05-04,4PM,2,2,7,227
2017-05-04,9PM,8,5,4,854
2017-05-05,11AM,2,1,0,210
2017-05-05,4PM,0,6,1,061
2017-05-05,9PM,2,8,6,286
2017-05-06,11AM,1,2,1,121
2017-05-06,4PM,5,9,2,592
2017-05-06,9PM,2,4,8,248
2017-05-07,11AM,8,0,7,807
2017-05-07,4PM,4,9,5,495
2017-05-07,9PM,8,3,0,830
2017-05-08,11AM,0,4,4,044
2017-05-08,4PM,5,5,7,557
2017-05-08,9PM,2,5,0,250
2017-05-09,11AM,9,6,1,961
2017-05-09,4PM,7,0,9,709
2017-05-09,9PM,7,4,7,747
2017-05-10,11AM,8,8,9,889
2017-05-10,4PM,0,1,7,017
2017-05-10,9PM,7,4,7,747
2017-05-11,11AM,6,5,2,652
2017-05-11,4PM,3,3,9,339
2017-05-11,9PM,3,2,3,323
2017-05-12,11AM,9,3,6,936
2017-05-12,4PM,6,9,6,696
2017-05-12,9PM,3,8,1,381
2017-05-13,11AM,3,8,2,382
2017-05-13,4PM,3,4,7,347
2017-05-13,9PM,3,6,9,369
2017-05-14,11AM,1,4,7,147
2017-05-14,4PM,3,4,5,345
2017-05-14,9PM,6,9,6,696
2017-05-15,11AM,1,2,2,122
2017-05-15,4PM,1,8,7,187
2017-05-15,9PM,9,7,1,971
2017-05-16,11AM,8,9,5,895
2017-05-16,4PM,3,8,4,384
2017-05-16,9PM,7,7,5,775
2017-05-17,11AM,8,8,9,889
2017-05-17,4PM,4,1,4,414
2017-05-17,9PM,7,0,3,703
2017-05-18,11AM,5,0,8,508
2017-05-18,4PM,6,6,1,661
2017-05-18,9PM,6,9,0,690
2017-05-19,11AM,5,5,2,552
2017-05-19,4PM,2,2,9,229
2017-05-19,9PM,8,2,4,824
2017-05-20,11AM,8,9,3,893
2017-05-20,4PM,9,5,5,955
2017-05-20,9PM,6,0,9,609
2017-05-21,11AM,9,7,9,979
2017-05-21,4PM,5,3,8,538
2017-05-21,9PM,7,2,1,721
2017-05-22,11AM,9,5,8,958
2017-05-22,4PM,8,9,5,895
2017-05-22,9PM,2,0,2,202
2017-05-23,11AM,6,2,9,629
2017-05-23,4PM,0,8,9,089
2017-05-23,9PM,0,5,3,053
2017-05-24,11AM,2,9,0,290
2017-05-24,4PM,9,9,9,999
2017-05-24,9PM,9,7,3,973
2017-05-25,11AM,9,3,4,934
2017-05-25,4PM,3,5,6,356
2017-05-25,9PM,1,4,8,148
2017-05-26,11AM,9,6,3,963
2017-05-26,4PM,9,5,3,953
2017-05-26,9PM,7,3,1,731
2017-05-27,11AM,2,3,3,233
2017-05-27,4PM,2,4,6,246
2017-05-27,9PM,7,4,6,746
2017-05-28,11AM,8,5,0,850
2017-05-28,4PM,4,1,0,410
2017-05-28,9PM,1,3,3,133
2017-05-29,11AM,9,3,1,931
2017-05-29,4PM,4,3,6,436
2017-05-29,9PM,8,6,8,868
2017-05-30,11AM,4,4,4,444
2017-05-30,4PM,0,1,7,017
2017-05-30,9PM,7,4,7,747
2017-05-31,11AM,5,2,2,522
2017-05-31,4PM,1,6,0,160
2017-05-31,9PM,0,4,8,048
2017-06-01,11AM,8,7,0,870
2017-06-01,4PM,0,1,3,013
2017-06-01,9PM,7,9,9,799
2017-06-02,11AM,6,4,1,641
2017-06-02,4PM,8,3,5,835
2017-06-02,9PM,3,5,4,354
2017-06-03,11AM,9,5,2,952
2017-06-03,4PM,4,0,6,406
2017-06-03,9PM,9,4,3,943
2017-06-04,11AM,1,5,4,154
2017-06-04,4PM,0,2,1,021
2017-06-04,9PM,1,7,9,179
2017-06-05,11AM,4,6,2,462
2017-06-05,4PM,5,8,0,580
2017-06-05,9PM,3,8,1,381
2017-06-06,11AM,7,7,1,771
2017-06-06,4PM,5,7,4,574
2017-06-06,9PM,6,6,3,663
2017-06-07,11AM,0,2,3,023
2017-06-07,4PM,4,6,3,463
2017-06-07,9PM,9,0,6,906
2017-06-08,11AM,7,7,3,773
2017-06-08,4PM,6,4,0,640
2017-06-08,9PM,5,7,9,579
2017-06-09,11AM,3,5,7,357
2017-06-09,4PM,7,3,6,736
2017-06-09,9PM,0,8,4,084
2017-06-10,11AM,8,4,7,847
2017-06-10,4PM,6,4,7,647
2017-06-10,9PM,6,8,7,687
2017-06-11,11AM,8,4,0,840
2017-06-11,4PM,4,9,8,498
2017-06-11,9PM,0,0,2,002
2017-06-12,11AM,1,5,0,150
2017-06-12,4PM,1,8,3,183
2017-06-12,9PM,4,0,2,402
2017-06-13,11AM,7,2,7,727
2017-06-13,4PM,7,9,4,794
2017-06-13,9PM,1,2,1,121
2017-06-14,11AM,9,7,5,975
2017-06-14,4PM,7,4,4,744
2017-06-14,9PM,0,8,6,086
2017-06-15,11AM,9,1,9,919
2017-06-15,4PM,1,4,7,147
2017-06-15,9PM,0,2,2,022
2017-06-16,11AM,3,4,9,349
2017-06-16,4PM,0,7,7,077
2017-06-16,9PM,7,4,3,743
2017-06-17,11AM,2,0,3,203
2017-06-17,4PM,9,8,3,983
2017-06-17,9PM,6,7,8,678
2017-06-18,11AM,7,1,1,711
2017-06-18,4PM,7,7,9,779
2017-06-18,9PM,4,4,1,441
2017-06-19,11AM,8,5,4,854
2017-06-19,4PM,2,1,4,214
2017-06-19,9PM,6,7,8,678
2017-06-20,11AM,2,0,6,206
2017-06-20,4PM,5,0,2,502
2017-06-20,9PM,0,8,8,088
2017-06-21,11AM,0,8,8,088
2017-06-21,4PM,5,2,0,520
2017-06-21,9PM,8,3,2,832
2017-06-22,11AM,6,1,8,618
2017-06-22,4PM,6,5,0,650
2017-06-22,9PM,2,0,5,205
2017-06-23,11AM,6,2,3,623
2017-06-23,4PM,2,3,2,232
2017-06-23,9PM,8,5,6,856
2017-06-24,11AM,2,9,7,297
2017-06-24,4PM,9,4,6,946
2017-06-24,9PM,8,9,4,894
2017-06-25,11AM,2,2,4,224
2017-06-25,4PM,9,9,3,993
2017-06-25,9PM,0,6,4,064
2017-06-26,11AM,2,4,2,242
2017-06-26,4PM,4,4,7,447
2017-06-26,9PM,6,2,9,629
2017-06-27,11AM,1,7,2,172
2017-06-27,4PM,7,3,0,730
2017-06-27,9PM,2,3,9,239
2017-06-28,11AM,3,7,5,375
2017-06-28,4PM,4,5,3,453
2017-06-28,9PM,4,6,7,467
2017-06-29,11AM,4,2,1,421
2017-06-29,4PM,6,1,9,619
2017-06-29,9PM,6,8,3,683
2017-06-30,11AM,5,0,2,502
2017-06-30,4PM,5,8,6,586
2017-06-30,9PM,9,7,0,970
2017-07-01,11AM,3,0,8,308
2017-07-01,4PM,8,9,1,891
2017-07-01,9PM,6,2,7,627
2017-07-02,11AM,5,5,5,555
2017-07-02,4PM,2,8,9,289
2017-07-02,9PM,8,1,6,816
2017-07-03,11AM,9,2,1,921
2017-07-03,4PM,6,6,6,666
2017-07-03,9PM,6,4,4,644
2017-07-04,11AM,2,2,7,227
2017-07-04,4PM,2,9,1,291
2017-07-04,9PM,9,0,8,908
2017-07-05,11AM,5,6,5,565
2017-07-05,4PM,4,8,3,483
2017-07-05,9PM,9,1,2,912
2017-07-06,11AM,1,8,3,183
2017-07-06,4PM,9,1,3,913
2017-07-06,9PM,9,8,8,988
2017-07-07,11AM,4,6,3,463
2017-07-07,4PM,9,7,0,970
2017-07-07,9PM,4,0,5,405
2017-07-08,11AM,1,7,2,172
2017-07-08,4PM,4,4,2,442
2017-07-08,9PM,7,5,9,759
2017-07-09,11AM,0,1,7,017
2017-07-09,4PM,7,5,5,755
2017-07-09,9PM,3,3,8,338
2017-07-10,11AM,2,9,8,298
2017-07-10,4PM,2,2,3,223
2017-07-10,9PM,5,1,3,513
2017-07-11,11AM,6,1,2,612
2017-07-11,4PM,0,9,9,099
2017-07-11,9PM,5,5,1,551
2017-07-12,11AM,1,6,3,163
2017-07-12,4PM,0,7,3,073
2017-07-12,9PM,5,0,9,509
2017-07-13,11AM,8,0,8,808
2017-07-13,4PM,5,4,2,542
2017-07-13,9PM,4,6,8,468
2017-07-14,11AM,5,4,3,543
2017-07-14,4PM,7,7,3,773
